1	0	-0
0.99005	0	-0.0029983
0.9802	0	-0.0058671
0.9728	0	-0.0079596
0.9622	0	-0.010865
0.94556	0	-0.01522
0.92904	0	-0.019304
0.91101	0	-0.023511
0.88927	0	-0.028261
0.86218	0	-0.033735
0.83323	0	-0.039099
0.80425	0	-0.044041
0.77844	0	-0.048141
0.75815	0	-0.051198
0.73716	0	-0.054232
0.71488	0	-0.05734
0.69147	0	-0.060514
0.66465	0	-0.064077
0.64339	0	-0.066882
0.61951	0	-0.070043
0.59692	0	-0.073081
0.57755	0	-0.075744
0.55992	0	-0.078234
0.54952	0	-0.079713
0.53914	0	-0.081133
0.52878	0	-0.082494
0.51841	0	-0.083799
0.50804	0	-0.08505
0.49768	0	-0.086241
0.48733	0	-0.087373
0.47701	0	-0.088441
0.4667	0	-0.089443
0.4564	0	-0.090378
0.44609	0	-0.091249
0.43577	0	-0.092055
0.42547	0	-0.092798
0.4152	0	-0.093472
0.40496	0	-0.094073
0.39475	0	-0.094595
0.38456	0	-0.09504
0.37437	0	-0.095405
0.3642	0	-0.095691
0.35403	0	-0.095898
0.34389	0	-0.096023
0.33379	0	-0.096065
0.32372	0	-0.096019
0.31369	0	-0.095882
0.30367	0	-0.095652
0.29368	0	-0.095329
0.28371	0	-0.094914
0.27378	0	-0.094404
0.26391	0	-0.093794
0.25408	0	-0.093083
0.2443	0	-0.092266
0.23456	0	-0.091341
0.22485	0	-0.090303
0.21518	0	-0.089157
0.20555	0	-0.087902
0.196	0	-0.086538
0.18652	0	-0.085059
0.17712	0	-0.08346
0.16778	0	-0.081737
0.15849	0	-0.079881
0.14923	0	-0.077895
0.14003	0	-0.07579
0.13093	0	-0.07357
0.12195	0	-0.071236
0.11309	0	-0.068786
0.10437	0	-0.066226
0.095847	0	-0.06357
0.087561	0	-0.060825
0.079555	0	-0.058005
0.071872	0	-0.055123
0.064559	0	-0.052206
0.057675	0	-0.049282
0.051275	0	-0.046392
0.045399	0	-0.043566
0.040061	0	-0.040826
0.035242	0	-0.038184
0.03092	0	-0.035659
0.027058	0	-0.033259
0.023618	0	-0.030983
0.020558	0	-0.028829
0.017835	0	-0.026789
0.015413	0	-0.02485
0.013258	0	-0.023
0.011338	0	-0.021229
0.0096259	0	-0.019525
0.0081006	0	-0.017882
0.0067421	0	-0.01629
0.0055343	0	-0.014746
0.0044675	0	-0.013245
0.0035382	0	-0.011783
0.0027402	0	-0.010357
0.0020668	0	-0.0089635
0.0015089	0	-0.0076009
0.0010548	0	-0.00627
0.00069238	0	-0.00497
0.00041321	0	-0.0036975
0.00021191	0	-0.0024529
9.468e-05	0	-0.0012359
0	0	-0
0.00015702	0	0.0011148
0.00036332	0	0.0022587
0.00070523	0	0.0033885
0.0011852	0	0.0045065
0.0018067	0	0.0056062
0.0025775	0	0.0066758
0.0035023	0	0.007698
0.0045826	0	0.0086744
0.0058136	0	0.0096166
0.007184	0	0.010544
0.0086756	0	0.011477
0.010291	0	0.012426
0.012043	0	0.01339
0.013956	0	0.014365
0.016052	0	0.015353
0.018361	0	0.016354
0.020915	0	0.017371
0.023746	0	0.018409
0.026887	0	0.019475
0.030373	0	0.020561
0.034245	0	0.021654
0.038549	0	0.022737
0.04335	0	0.023798
0.048713	0	0.024831
0.054701	0	0.02583
0.06135	0	0.026791
0.068652	0	0.02771
0.076537	0	0.028576
0.084917	0	0.029363
0.093732	0	0.030059
0.10293	0	0.030667
0.1124	0	0.031187
0.12207	0	0.031615
0.13189	0	0.031951
0.14183	0	0.032197
0.15189	0	0.032359
0.16202	0	0.032442
0.17222	0	0.03245
0.18245	0	0.032386
0.19272	0	0.03225
0.20301	0	0.032045
0.21332	0	0.031771
0.22366	0	0.031432
0.23401	0	0.03103
0.24436	0	0.030565
0.25471	0	0.03004
0.26503	0	0.029453
0.27533	0	0.028801
0.28561	0	0.028081
0.29588	0	0.027294
0.30614	0	0.026439
0.31636	0	0.025516
0.32656	0	0.024524
0.33672	0	0.023461
0.34685	0	0.02232
0.35695	0	0.021104
0.36701	0	0.019809
0.37702	0	0.018433
0.387	0	0.01697
0.397	0	0.015408
0.40705	0	0.013745
0.41721	0	0.011986
0.42749	0	0.010145
0.43786	0	0.008233
0.44833	0	0.0062642
0.45887	0	0.0042522
0.46947	0	0.0022046
0.48011	0	0.0001306
0.4908	0	-0.0019623
0.50151	0	-0.0040642
0.51223	0	-0.0061656
0.52293	0	-0.0082561
0.53359	0	-0.010329
0.54422	0	-0.012375
0.5548	0	-0.014392
0.56534	0	-0.016372
0.57921	0	-0.018781
0.59059	0	-0.020485
0.60259	0	-0.022027
0.61454	0	-0.023317
0.62701	0	-0.024414
0.64225	0	-0.02543
0.65799	0	-0.026128
0.67326	0	-0.026489
0.68871	0	-0.02656
0.70625	0	-0.026313
0.7216	0	-0.025836
0.74318	0	-0.024796
0.76638	0	-0.02326
0.79415	0	-0.020951
0.81979	0	-0.018468
0.85024	0	-0.015217
0.88022	0	-0.011847
0.90831	0	-0.0086822
0.93746	0	-0.0055356
0.96097	0	-0.0032059
0.98193	0	-0.0013628
1	0	-0
