1 0
0.98734 0.0041004
0.9778 0.0072072
0.96893 0.010101
0.95837 0.013554
0.9449 0.01795
0.93135 0.022355
0.91839 0.026538
0.90549 0.030658
0.89164 0.03502
0.87915 0.038889
0.86439 0.043363
0.85348 0.046593
0.84143 0.050074
0.83 0.053283
0.81851 0.056415
0.8068 0.059496
0.79554 0.062346
0.78298 0.065391
0.76984 0.068408
0.75674 0.071239
0.74311 0.073982
0.731 0.076239
0.71755 0.078633
0.70414 0.080948
0.69074 0.083187
0.67732 0.085353
0.6639 0.087448
0.6505 0.089466
0.63711 0.091405
0.62375 0.093261
0.6104 0.09503
0.59706 0.096714
0.5837 0.098313
0.57034 0.099828
0.55698 0.10126
0.54367 0.1026
0.53039 0.10385
0.51716 0.10499
0.50393 0.10603
0.49072 0.10697
0.47751 0.1078
0.46431 0.10853
0.45114 0.10915
0.43802 0.10966
0.42494 0.11006
0.4119 0.11034
0.39888 0.11049
0.38587 0.11053
0.3729 0.11044
0.35999 0.11023
0.34713 0.10988
0.33433 0.10941
0.32159 0.10879
0.30889 0.10803
0.29623 0.10712
0.28361 0.10607
0.27104 0.10488
0.25857 0.10354
0.24618 0.10205
0.2339 0.1004
0.22169 0.098581
0.20953 0.096592
0.19742 0.094432
0.18537 0.092113
0.17344 0.089643
0.16166 0.087018
0.15004 0.084236
0.13861 0.081306
0.12741 0.078242
0.11652 0.075052
0.10599 0.071751
0.095878 0.068356
0.086245 0.064897
0.077168 0.061411
0.068721 0.057947
0.060959 0.054542
0.053899 0.051223
0.047519 0.048011
0.041789 0.044926
0.036663 0.041982
0.03209 0.039182
0.028017 0.036523
0.024386 0.033995
0.021152 0.031586
0.018268 0.02928
0.015693 0.027066
0.013392 0.024931
0.011336 0.022864
0.0094984 0.020858
0.0078592 0.018907
0.0064052 0.017005
0.0051314 0.015148
0.0040299 0.013331
0.0030919 0.011552
0.0023052 0.0098067
0.0016549 0.0080981
0.001125 0.0064256
0.0007046 0.004785
0.00038661 0.0031772
0.00017908 0.0016014
0 0
0.00015343 -0.0014555
0.00036956 -0.002951
0.00076251 -0.0044344
0.0013353 -0.0059086
0.0020929 -0.0073656
0.0030459 -0.0087902
0.004201 -0.01016
0.0055602 -0.011478
0.0071167 -0.012758
0.0088551 -0.014025
0.010751 -0.015305
0.012806 -0.016611
0.015039 -0.017942
0.017479 -0.019297
0.020158 -0.020675
0.023113 -0.02208
0.026384 -0.023517
0.030016 -0.024995
0.034048 -0.026522
0.038528 -0.028091
0.043509 -0.029686
0.049052 -0.031289
0.05524 -0.032886
0.062162 -0.034471
0.069896 -0.036041
0.078491 -0.03759
0.087936 -0.039115
0.098141 -0.040598
0.10899 -0.042001
0.12041 -0.043306
0.13233 -0.044512
0.14462 -0.045618
0.15716 -0.046613
0.1699 -0.047494
0.18281 -0.048265
0.19586 -0.048932
0.20903 -0.0495
0.22227 -0.049972
0.23557 -0.050353
0.24892 -0.050642
0.2623 -0.050843
0.27571 -0.050956
0.28915 -0.050984
0.30262 -0.050931
0.31609 -0.050797
0.32955 -0.050584
0.34299 -0.05029
0.3564 -0.049909
0.3698 -0.049441
0.38318 -0.048884
0.39654 -0.048239
0.40987 -0.047504
0.42315 -0.046678
0.4364 -0.045757
0.44961 -0.044735
0.46279 -0.043613
0.47592 -0.042387
0.48899 -0.041054
0.50203 -0.039605
0.51508 -0.038029
0.52822 -0.036325
0.5415 -0.034501
0.55493 -0.032575
0.5685 -0.030562
0.58219 -0.028479
0.59597 -0.026343
0.60983 -0.024164
0.62376 -0.021952
0.63774 -0.019718
0.65175 -0.017473
0.66577 -0.015229
0.67977 -0.012998
0.69372 -0.01079
0.70761 -0.0086127
0.72145 -0.0064729
0.73523 -0.0043781
0.74491 -0.0029864
0.75525 -0.0016598
0.76543 -0.0005077
0.77541 0.00048168
0.78462 0.001275
0.79473 0.0020222
0.80726 0.0027777
0.82017 0.0033716
0.83247 0.0037763
0.8459 0.0040533
0.86185 0.00418
0.87531 0.0041348
0.88707 0.0039948
0.89772 0.0037964
0.90639 0.0035904
0.91651 0.0033056
0.92688 0.0029706
0.93918 0.0025273
0.95215 0.0020182
0.96503 0.0014837
0.9813 0.00078985
1 0
