1 0
0.98655 0.0074067
0.97488 0.013696
0.96314 0.019876
0.95312 0.025034
0.94073 0.031253
0.92998 0.03649
0.91433 0.043854
0.90182 0.0495
0.88979 0.054717
0.87634 0.060297
0.86189 0.065987
0.84786 0.071191
0.83186 0.076732
0.81844 0.081049
0.80595 0.084783
0.79329 0.088288
0.78238 0.091078
0.77185 0.093565
0.76052 0.096013
0.74882 0.098285
0.73845 0.10008
0.72789 0.1017
0.71437 0.10363
0.70089 0.10547
0.68741 0.10724
0.67393 0.10894
0.66045 0.11056
0.64698 0.11211
0.63353 0.11358
0.62011 0.11497
0.60671 0.11628
0.59332 0.11749
0.57992 0.11862
0.56651 0.11967
0.55311 0.12064
0.53975 0.12151
0.52645 0.12229
0.51318 0.12297
0.49992 0.12355
0.48668 0.12403
0.47345 0.1244
0.46024 0.12467
0.44706 0.12483
0.43392 0.12488
0.42084 0.12483
0.4078 0.12465
0.39478 0.12435
0.38178 0.12393
0.36882 0.12339
0.35592 0.12272
0.34308 0.12193
0.33031 0.12101
0.3176 0.11995
0.30493 0.11874
0.29231 0.11739
0.27973 0.1159
0.26722 0.11427
0.2548 0.1125
0.24247 0.11058
0.23025 0.1085
0.21811 0.10626
0.20604 0.10385
0.194 0.10126
0.18204 0.098526
0.17021 0.095641
0.15853 0.092607
0.14701 0.089422
0.13568 0.086094
0.1246 0.08264
0.11383 0.079073
0.10342 0.075406
0.093434 0.07166
0.083927 0.067867
0.074978 0.064067
0.066657 0.06031
0.059019 0.056636
0.052079 0.053073
0.045815 0.04964
0.040196 0.046357
0.035175 0.043236
0.030703 0.040278
0.026725 0.037478
0.023185 0.034825
0.020037 0.032305
0.017235 0.0299
0.014739 0.027597
0.012514 0.025383
0.010531 0.023246
0.0087647 0.021177
0.0071946 0.01917
0.0058078 0.017219
0.0045996 0.015318
0.0035622 0.013464
0.0026868 0.011653
0.0019615 0.0098812
0.0013713 0.0081509
0.00090009 0.006461
0.00053717 0.0048067
0.00027549 0.0031888
0.00012308 0.0016066
0 0
0.00020413 -0.0014493
0.00047232 -0.0029363
0.0009168 -0.0044051
0.0015407 -0.0058584
0.0023486 -0.0072881
0.0033508 -0.0086785
0.004553 -0.010007
0.0059573 -0.011277
0.0075576 -0.012502
0.0093392 -0.013707
0.011278 -0.01492
0.013378 -0.016154
0.015656 -0.017406
0.018142 -0.018675
0.020867 -0.019959
0.023869 -0.02126
0.027189 -0.022582
0.03087 -0.023932
0.034953 -0.025317
0.039485 -0.026729
0.044518 -0.02815
0.050114 -0.029558
0.056354 -0.030938
0.063327 -0.032281
0.071111 -0.033579
0.079755 -0.034828
0.089248 -0.036023
0.099499 -0.037149
0.11039 -0.038172
0.12185 -0.039077
0.1338 -0.039867
0.14612 -0.040543
0.15869 -0.0411
0.17145 -0.041536
0.18438 -0.041856
0.19745 -0.042067
0.21063 -0.042174
0.22388 -0.042185
0.23719 -0.042101
0.25053 -0.041924
0.26391 -0.041658
0.27732 -0.041303
0.29076 -0.040862
0.30421 -0.040339
0.31767 -0.039735
0.33112 -0.039052
0.34454 -0.038289
0.35793 -0.037441
0.3713 -0.036505
0.38465 -0.035482
0.39798 -0.03437
0.41127 -0.033171
0.42452 -0.031882
0.43773 -0.030499
0.4509 -0.029017
0.46403 -0.027435
0.47711 -0.025751
0.49013 -0.023963
0.50311 -0.022061
0.51609 -0.02003
0.52917 -0.017868
0.54238 -0.015581
0.55573 -0.013188
0.56922 -0.010703
0.58282 -0.0081435
0.59653 -0.0055278
0.61031 -0.002866
0.62415 -0.00016978
0.63804 0.002551
0.65196 0.0052835
0.6659 0.0080153
0.6798 0.010733
0.69367 0.013427
0.70748 0.016088
0.72124 0.018709
0.73494 0.021284
0.74398 0.022839
0.75422 0.024275
0.76444 0.025386
0.77393 0.026144
0.78721 0.026794
0.80079 0.026997
0.8144 0.026775
0.82776 0.026178
0.84324 0.025066
0.85798 0.023632
0.87219 0.021946
0.88667 0.019965
0.89853 0.018173
0.91308 0.0158
0.92619 0.013532
0.94038 0.010975
0.95255 0.0087291
0.962 0.0069664
0.97287 0.0049392
0.98077 0.0034755
0.98912 0.0019474
1 0
