1 0
0.98345 0.0071076
0.9721 0.011824
0.96111 0.016267
0.95093 0.020284
0.9417 0.023834
0.9284 0.028813
0.91502 0.033652
0.89841 0.039423
0.88391 0.044256
0.86221 0.051128
0.84301 0.056858
0.82095 0.063039
0.80104 0.068255
0.78173 0.07299
0.76276 0.077336
0.74306 0.081534
0.72139 0.085785
0.70237 0.089204
0.68362 0.092295
0.66373 0.095272
0.64762 0.097459
0.63131 0.099472
0.61953 0.10094
0.60777 0.10234
0.59603 0.10367
0.58428 0.10494
0.57254 0.10615
0.5608 0.10729
0.54909 0.10837
0.5374 0.10937
0.52573 0.1103
0.51407 0.11116
0.5024 0.11194
0.49072 0.11264
0.47906 0.11328
0.46744 0.11384
0.45585 0.11432
0.44431 0.11471
0.43278 0.11501
0.42126 0.11522
0.40975 0.11534
0.39826 0.11537
0.38679 0.11532
0.37537 0.11516
0.364 0.11491
0.35266 0.11456
0.34135 0.1141
0.33005 0.11354
0.31879 0.11287
0.30759 0.1121
0.29643 0.11122
0.28534 0.11022
0.27431 0.1091
0.26332 0.10787
0.25236 0.1065
0.24145 0.10502
0.23059 0.10341
0.21982 0.10168
0.20914 0.099819
0.19854 0.097826
0.18802 0.095694
0.17756 0.093413
0.16714 0.090986
0.15678 0.088425
0.14653 0.085737
0.13643 0.082921
0.12646 0.079977
0.11666 0.076912
0.10708 0.073741
0.097766 0.070476
0.088773 0.06713
0.080147 0.063722
0.071939 0.06028
0.064216 0.05684
0.057038 0.053447
0.050453 0.050137
0.044474 0.046934
0.03908 0.043854
0.034244 0.040915
0.029926 0.038125
0.026083 0.035485
0.022667 0.03299
0.019629 0.03063
0.01693 0.028391
0.014531 0.026258
0.012396 0.024218
0.010495 0.022258
0.0088031 0.020371
0.0072989 0.018545
0.0059643 0.016776
0.0047882 0.015059
0.0037666 0.013388
0.0028928 0.01176
0.0021592 0.010172
0.0015555 0.0086208
0.0010685 0.0071075
0.00068452 0.005631
0.00039409 0.0041873
0.00019113 0.0027766
8.263e-05 0.0013987
0 0
0.00019947 -0.001257
0.00045521 -0.0025458
0.00086395 -0.003816
0.0014285 -0.0050701
0.0021526 -0.0063008
0.003045 -0.0074945
0.0041104 -0.0086317
0.0053506 -0.0097139
0.0067606 -0.010755
0.0083278 -0.011776
0.010032 -0.012801
0.011876 -0.013842
0.013876 -0.014896
0.016057 -0.015961
0.018446 -0.017037
0.021075 -0.018122
0.023982 -0.019221
0.027202 -0.020339
0.030773 -0.021481
0.034735 -0.02264
0.039133 -0.023799
0.044019 -0.024938
0.049466 -0.026043
0.055549 -0.027105
0.062336 -0.028116
0.06987 -0.02907
0.078141 -0.029965
0.087071 -0.030788
0.096558 -0.031513
0.10654 -0.032126
0.11694 -0.032631
0.12766 -0.033032
0.1386 -0.033325
0.1497 -0.033511
0.16094 -0.033592
0.17231 -0.033578
0.18377 -0.033471
0.19529 -0.033279
0.20686 -0.033005
0.21846 -0.032648
0.23009 -0.032214
0.24174 -0.031701
0.25341 -0.031114
0.2651 -0.030456
0.27679 -0.029726
0.28848 -0.028928
0.30013 -0.028061
0.31176 -0.02712
0.32337 -0.026104
0.33496 -0.025012
0.34654 -0.023843
0.35808 -0.022599
0.36958 -0.021277
0.38104 -0.019874
0.39247 -0.018385
0.40386 -0.016811
0.41521 -0.015148
0.4265 -0.013396
0.43775 -0.011545
0.44901 -0.0095827
0.46035 -0.0075043
0.4718 -0.0053159
0.48337 -0.0030325
0.49506 -0.00066697
0.50685 0.0017648
0.51872 0.0042468
0.53066 0.0067702
0.54266 0.0093245
0.5547 0.011901
0.56676 0.014488
0.57883 0.017074
0.59088 0.019648
0.6029 0.022201
0.61487 0.024724
0.62679 0.027212
0.63866 0.029658
0.65259 0.032226
0.66637 0.034213
0.68178 0.035836
0.69513 0.03677
0.70945 0.037322
0.72159 0.037454
0.73598 0.037242
0.74941 0.036713
0.76194 0.035955
0.7752 0.034899
0.79446 0.032951
0.81318 0.030646
0.83601 0.027384
0.8569 0.024056
0.87665 0.020692
0.89791 0.016925
0.91563 0.013737
0.93546 0.010198
0.95092 0.0075157
0.96332 0.0054442
0.97996 0.0028257
1 0
